Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup,Start Timestamp
Case 2346,Assign seriousness,Value 2,2013-09-18 06:47:24.000,Variant 51,51,Variant 51,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-18 06:36:35.250000
Case 1460,Take in charge ticket,Value 18,2013-09-18 07:27:51.000,Variant 15,15,Variant 15,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-18 07:16:36.750000
Case 232,Wait,Value 2,2013-09-18 07:31:36.000,Variant 44,44,Variant 44,Value 1,Value 121,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-18 06:13:44.500000
Case 1460,Wait,Value 18,2013-09-18 10:29:16.000,Variant 15,15,Variant 15,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-18 08:59:08.612903
Case 2356,Assign seriousness,Value 18,2013-09-18 13:36:29.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1,2013-09-18 13:12:25.584083
Case 3708,Take in charge ticket,Value 2,2013-09-19 07:09:47.000,Variant 2,2,Variant 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-19 06:58:32.750000
Case 2356,Take in charge ticket,Value 2,2013-09-19 07:49:48.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1,2013-09-19 02:34:03.213298
Case 3708,Wait,Value 2,2013-09-19 08:57:08.000,Variant 2,2,Variant 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-19 08:26:07.859279
Case 2432,Closed,Value 3,2013-09-19 09:15:47.000,Variant 2,2,Variant 2,Value 1,Value 121,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-19 06:39:55.125000
Case 2346,Take in charge ticket,Value 9,2013-09-19 09:59:26.000,Variant 51,51,Variant 51,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-19 09:48:11.750000
Case 4563,Assign seriousness,Value 18,2013-09-19 13:51:23.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-19 13:12:53.661409
Case 2905,Closed,Value 3,2013-09-19 15:24:18.000,Variant 1,1,Variant 1,Value 1,Value 110,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-19 12:48:26.125000
Case 2356,Wait,Value 2,2013-09-20 07:53:21.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1,2013-09-20 06:35:29.500000
Case 856,Resolve ticket,Value 2,2013-09-20 08:11:18.000,Variant 2,2,Variant 2,Value 1,Value 37,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-20 07:45:25.750000
Case 441,Take in charge ticket,Value 1,2013-09-20 10:16:35.000,Variant 52,52,Variant 52,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-20 10:05:20.750000
Case 2143,Resolve ticket,Value 2,2013-09-20 10:54:58.000,Variant 10,10,Variant 10,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-20 10:29:05.750000
Case 1314,Resolve ticket,Value 2,2013-09-20 11:01:59.000,Variant 19,19,Variant 19,Value 1,Value 282,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-20 10:36:06.750000
Case 3251,Assign seriousness,Value 14,2013-09-20 11:16:38.000,Variant 2,2,Variant 2,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-20 10:52:29.423400
Case 3251,Take in charge ticket,Value 14,2013-09-20 11:17:00.000,Variant 2,2,Variant 2,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-20 11:16:51.421477
Case 3251,Wait,Value 14,2013-09-20 11:17:30.000,Variant 2,2,Variant 2,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-20 11:17:18.302013
Case 2814,Closed,Value 3,2013-09-20 12:41:39.000,Variant 1,1,Variant 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-20 10:05:47.125000
Case 2123,Closed,Value 3,2013-09-20 13:42:39.000,Variant 30,30,Variant 30,Value 1,Value 65,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-20 11:06:47.125000
Case 1892,Resolve ticket,Value 4,2013-09-20 14:35:18.000,Variant 2,2,Variant 2,Value 1,Value 214,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-20 14:09:25.750000
Case 2236,Closed,Value 3,2013-09-21 15:55:21.000,Variant 2,2,Variant 2,Value 1,Value 57,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-21 13:19:29.125000
Case 1358,Closed,Value 3,2013-09-21 16:01:41.000,Variant 2,2,Variant 2,Value 1,Value 12,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2013-09-21 13:25:49.125000
Case 3787,Take in charge ticket,Value 18,2013-09-23 09:58:42.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-23 09:47:27.750000
Case 3787,Resolve ticket,Value 18,2013-09-23 10:00:03.000,Variant 3,3,Variant 3,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-23 09:59:22.761290
Case 317,Assign seriousness,Value 1,2013-09-24 07:24:55.000,Variant 10,10,Variant 10,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 06:47:55.918578
Case 317,Take in charge ticket,Value 1,2013-09-24 07:25:43.000,Variant 10,10,Variant 10,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 07:25:29.332509
Case 3516,Assign seriousness,Value 1,2013-09-24 07:28:11.000,Variant 10,10,Variant 10,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 07:07:25.070524
Case 3516,Take in charge ticket,Value 1,2013-09-24 07:29:33.000,Variant 10,10,Variant 10,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 07:29:09.651370
Case 979,Assign seriousness,Value 1,2013-09-24 07:31:20.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-24 06:53:23.457774
Case 979,Take in charge ticket,Value 1,2013-09-24 07:31:53.000,Variant 1,1,Variant 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-24 07:31:43.603600
Case 3276,Closed,Value 3,2013-09-24 08:23:33.000,Variant 10,10,Variant 10,Value 1,Value 29,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 05:47:41.125000
Case 131,Closed,Value 3,2013-09-24 08:36:13.000,Variant 1,1,Variant 1,Value 1,Value 54,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2013-09-24 06:00:21.125000
Case 3592,Closed,Value 3,2013-09-24 10:30:34.000,Variant 2,2,Variant 2,Value 1,Value 112,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 07:54:42.125000
Case 145,Closed,Value 3,2013-09-24 15:32:34.000,Variant 35,35,Variant 35,Value 1,Value 85,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-24 12:56:42.125000
Case 1674,Closed,Value 3,2013-09-25 08:17:16.000,Variant 2,2,Variant 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 05:41:24.125000
Case 2720,Closed,Value 3,2013-09-25 08:17:26.000,Variant 10,10,Variant 10,Value 1,Value 121,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 05:41:34.125000
Case 1478,Assign seriousness,Value 1,2013-09-25 09:47:44.000,Variant 58,58,Variant 58,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 09:24:34.264657
Case 4465,Closed,Value 3,2013-09-25 10:00:36.000,Variant 2,2,Variant 2,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 07:24:44.125000
Case 2569,Closed,Value 3,2013-09-25 10:27:46.000,Variant 2,2,Variant 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 07:51:54.125000
Case 3357,Closed,Value 3,2013-09-25 10:42:06.000,Variant 2,2,Variant 2,Value 1,Value 183,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1,2013-09-25 08:06:14.125000
Case 114,Wait,Value 9,2013-09-25 12:28:56.000,Variant 15,15,Variant 15,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-25 11:11:04.500000
Case 77,Assign seriousness,Value 14,2013-09-25 13:32:38.000,Variant 2,2,Variant 2,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 12:59:23.255245
Case 77,Take in charge ticket,Value 14,2013-09-25 13:33:02.000,Variant 2,2,Variant 2,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 13:32:52.641611
Case 77,Wait,Value 14,2013-09-25 14:29:45.000,Variant 2,2,Variant 2,Value 1,Value 52,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 14:07:38.058389
Case 3061,Assign seriousness,Value 18,2013-09-25 15:44:21.000,Variant 10,10,Variant 10,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-25 15:34:08.223317
Case 467,Take in charge ticket,Value 1,2013-09-26 08:09:19.000,Variant 103,103,Variant 103,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 07:58:04.750000
Case 232,Resolve ticket,Value 14,2013-09-26 08:48:37.000,Variant 44,44,Variant 44,Value 1,Value 121,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 08:22:44.750000
Case 232,Resolve ticket,Value 14,2013-09-26 08:48:37.000,Variant 44,44,Variant 44,Value 1,Value 121,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 08:47:37.000000
Case 3928,Resolve ticket,Value 18,2013-09-26 09:17:13.000,Variant 2,2,Variant 2,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 08:51:20.750000
Case 2092,Resolve ticket,Value 18,2013-09-26 09:17:50.000,Variant 2,2,Variant 2,Value 1,Value 14,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 08:51:57.750000
Case 361,Resolve ticket,Value 18,2013-09-26 09:18:39.000,Variant 43,43,Variant 43,Value 1,Value 22,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 08:52:46.750000
Case 4255,Closed,Value 3,2013-09-26 12:25:18.000,Variant 6,6,Variant 6,Value 1,Value 15,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-26 09:49:26.125000
Case 3912,Assign seriousness,Value 18,2013-09-26 12:28:12.000,Variant 2,2,Variant 2,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-26 11:30:17.852286
Case 1478,Assign seriousness,Value 18,2013-09-26 13:57:11.000,Variant 58,58,Variant 58,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 13:00:11.265337
Case 1478,Take in charge ticket,Value 18,2013-09-26 13:57:23.000,Variant 58,58,Variant 58,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-26 13:57:17.038710
Case 3912,Take in charge ticket,Value 14,2013-09-26 15:24:39.000,Variant 2,2,Variant 2,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-26 14:15:50.780537
Case 1697,Assign seriousness,Value 14,2013-09-27 07:14:45.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 19,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1,2013-09-27 06:54:35.695471
Case 1697,Take in charge ticket,Value 9,2013-09-27 07:16:50.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 19,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1,2013-09-27 07:16:06.833056
Case 1697,Wait,Value 9,2013-09-27 07:43:34.000,Variant 2,2,Variant 2,Value 1,Value 27,Value 19,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1,2013-09-27 07:34:20.081771
Case 1671,Closed,Value 3,2013-09-27 07:44:39.000,Variant 1,1,Variant 1,Value 1,Value 13,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2013-09-27 05:08:47.125000
Case 39,Resolve ticket,Value 4,2013-09-27 09:50:58.000,Variant 2,2,Variant 2,Value 1,Value 31,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-27 09:25:05.750000
Case 3362,Closed,Value 3,2013-09-27 09:58:19.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-27 07:22:27.125000
Case 470,Closed,Value 3,2013-09-27 09:58:40.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-27 07:22:48.125000
Case 1478,Wait,Value 18,2013-09-27 10:04:10.000,Variant 58,58,Variant 58,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-27 08:46:18.500000
Case 3436,Assign seriousness,Value 18,2013-09-27 10:26:27.000,Variant 77,77,Variant 77,Value 1,Value 22,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2013-09-27 09:41:17.085373
Case 1823,Closed,Value 3,2013-09-27 12:47:50.000,Variant 2,2,Variant 2,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2013-09-27 10:11:58.125000
Case 3896,Resolve ticket,Value 9,2013-09-27 13:19:31.000,Variant 2,2,Variant 2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-27 12:53:38.750000
Case 230,Resolve ticket,Value 9,2013-09-27 13:20:43.000,Variant 17,17,Variant 17,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-27 12:54:50.750000
Case 3436,Take in charge ticket,Value 9,2013-09-27 13:31:53.000,Variant 77,77,Variant 77,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-27 12:27:50.796621
Case 507,Closed,Value 3,2013-09-27 13:45:20.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 4,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-27 11:09:28.125000
Case 3742,Closed,Value 3,2013-09-28 09:20:24.000,Variant 1,1,Variant 1,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2013-09-28 06:44:32.125000
Case 3798,Closed,Value 3,2013-09-28 13:07:32.000,Variant 1,1,Variant 1,Value 1,Value 131,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-28 10:31:40.125000
Case 282,Closed,Value 3,2013-09-28 13:22:21.000,Variant 1,1,Variant 1,Value 1,Value 131,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-28 10:46:29.125000
Case 3314,Resolve ticket,Value 20,2013-09-30 07:49:20.000,Variant 2,2,Variant 2,Value 1,Value 65,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-30 07:23:27.750000
Case 1460,Resolve ticket,Value 18,2013-09-30 08:51:29.000,Variant 15,15,Variant 15,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 08:25:36.750000
Case 1746,Assign seriousness,Value 14,2013-09-30 09:18:24.000,Variant 2,2,Variant 2,Value 1,Value 92,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2013-09-30 09:00:13.683460
Case 1675,Assign seriousness,Value 14,2013-09-30 09:50:24.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-09-30 08:59:42.923004
Case 467,Require upgrade,Value 1,2013-09-30 10:41:33.000,Variant 103,103,Variant 103,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 10:08:53.000000
Case 3148,Take in charge ticket,Value 1,2013-09-30 13:43:38.000,Variant 18,18,Variant 18,Value 1,Value 283,Value 20,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 12:51:47.222192
Case 2776,Take in charge ticket,Value 1,2013-09-30 13:48:54.000,Variant 66,66,Variant 66,Value 1,Value 29,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-09-30 13:47:24.022354
Case 3436,Wait,Value 9,2013-09-30 14:24:48.000,Variant 77,77,Variant 77,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 13:06:56.500000
Case 361,Take in charge ticket,Value 18,2013-09-30 15:37:05.000,Variant 43,43,Variant 43,Value 1,Value 22,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 15:25:50.750000
Case 2613,Take in charge ticket,Value 9,2013-09-30 15:42:50.000,Variant 169,169,Variant 169,Value 1,Value 63,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-09-30 15:31:35.750000
Case 1814,Closed,Value 3,2013-10-01 07:16:26.000,Variant 2,2,Variant 2,Value 1,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-01 04:40:34.125000
Case 3946,Assign seriousness,Value 2,2013-10-01 08:57:10.000,Variant 2,2,Variant 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 08:19:49.149204
Case 3113,Assign seriousness,Value 2,2013-10-01 09:22:44.000,Variant 190,190,Variant 190,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-01 09:05:04.727860
Case 2734,Assign seriousness,Value 2,2013-10-01 09:25:05.000,Variant 2,2,Variant 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 08:27:16.574909
Case 1675,Take in charge ticket,Value 9,2013-10-01 10:37:09.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2013-10-01 10:25:54.750000
Case 3822,Closed,Value 3,2013-10-01 10:39:26.000,Variant 2,2,Variant 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,2013-10-01 08:03:34.125000
Case 2356,Wait,Value 2,2013-10-01 12:08:31.000,Variant 14,14,Variant 14,Value 1,Value 148,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1,2013-10-01 10:50:39.500000
Case 114,Take in charge ticket,Value 1,2013-10-01 12:14:10.000,Variant 15,15,Variant 15,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-01 12:02:55.750000
Case 4563,Take in charge ticket,Value 2,2013-10-01 12:31:36.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 12:20:21.750000
Case 3946,Take in charge ticket,Value 2,2013-10-01 12:33:41.000,Variant 2,2,Variant 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 11:31:09.239698
Case 3113,Take in charge ticket,Value 2,2013-10-01 12:33:56.000,Variant 190,190,Variant 190,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-01 11:38:42.922163
Case 2734,Take in charge ticket,Value 2,2013-10-01 12:38:06.000,Variant 2,2,Variant 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 11:42:21.443302
Case 2613,Wait,Value 9,2013-10-01 15:15:35.000,Variant 169,169,Variant 169,Value 1,Value 63,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-01 13:57:43.500000
Case 3061,Take in charge ticket,Value 2,2013-10-02 07:21:53.000,Variant 10,10,Variant 10,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 07:10:38.750000
Case 2458,Closed,Value 3,2013-10-02 07:41:18.000,Variant 2,2,Variant 2,Value 1,Value 116,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 05:05:26.125000
Case 2346,Wait,Value 2,2013-10-02 08:57:23.000,Variant 51,51,Variant 51,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 07:39:31.500000
Case 775,Closed,Value 3,2013-10-02 09:44:19.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 07:08:27.125000
Case 1882,Closed,Value 3,2013-10-02 10:36:59.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-02 08:01:07.125000
Case 2375,Assign seriousness,Value 14,2013-10-02 11:04:01.000,Variant 23,23,Variant 23,Value 1,Value 337,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2013-10-02 10:51:33.013575
Case 433,Assign seriousness,Value 14,2013-10-02 11:06:25.000,Variant 14,14,Variant 14,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 10:37:18.210227
Case 433,Take in charge ticket,Value 2,2013-10-02 12:30:30.000,Variant 14,14,Variant 14,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-02 12:06:13.019727
Case 2375,Assign seriousness,Value 18,2013-10-02 13:10:13.000,Variant 23,23,Variant 23,Value 1,Value 337,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2013-10-02 12:49:26.256771
Case 1828,Resolve ticket,Value 4,2013-10-03 07:09:53.000,Variant 1,1,Variant 1,Value 1,Value 59,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-03 06:44:00.750000
Case 3770,Wait,Value 2,2013-10-03 07:18:22.000,Variant 2,2,Variant 2,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2,2013-10-03 06:00:30.500000
Case 79,Assign seriousness,Value 14,2013-10-03 07:22:55.000,Variant 14,14,Variant 14,Value 1,Value 53,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 07:15:04.731332
Case 2981,Assign seriousness,Value 18,2013-10-03 09:29:21.000,Variant 184,184,Variant 184,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 09:01:59.227417
Case 2981,Assign seriousness,Value 18,2013-10-03 09:29:36.000,Variant 184,184,Variant 184,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 08:41:05.901228
Case 2981,Take in charge ticket,Value 18,2013-10-03 09:29:46.000,Variant 184,184,Variant 184,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 09:29:41.032258
Case 3669,Assign seriousness,Value 18,2013-10-03 09:33:19.000,Variant 203,203,Variant 203,Value 1,Value 60,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-03 08:40:43.737305
Case 3669,Assign seriousness,Value 18,2013-10-03 09:33:32.000,Variant 203,203,Variant 203,Value 1,Value 60,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-03 08:53:45.071563
Case 3669,Take in charge ticket,Value 18,2013-10-03 09:33:37.000,Variant 203,203,Variant 203,Value 1,Value 60,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-03 09:33:34.516129
Case 2981,Require upgrade,Value 18,2013-10-03 09:54:25.000,Variant 184,184,Variant 184,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 09:42:10.270968
Case 3669,Wait,Value 18,2013-10-03 10:51:13.000,Variant 203,203,Variant 203,Value 1,Value 60,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2013-10-03 10:12:40.019355
Case 559,Assign seriousness,Value 14,2013-10-03 11:05:24.000,Variant 2,2,Variant 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2013-10-03 10:28:49.960557
Case 3770,Resolve ticket,Value 6,2013-10-03 11:35:42.000,Variant 2,2,Variant 2,Value 1,Value 45,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2,2013-10-03 09:49:14.603120
