Activity,lifecycle:transition_start,Resource,Start Timestamp,Activity_start,Resource_start,Case ID,case:variant_start,case:variant-index_start,case:creator_start,event_index_start,EventID,lifecycle:transition_complete,org:resource_complete,Complete Timestamp,Activity_complete,Resource_complete,case:variant_complete,case:variant-index_complete,case:creator_complete,event_index_complete,duration,duration_seconds,duration_ms,duration_hours
Traer informacion estudiante - banner,start,9379,2016-06-07 17:44:41,Traer informacion estudiante - banner,9379,124703,Variant 1,1,Fluxicon Disco,0,124703_Traer informacion estudiante - banner_0,complete,9379,2016-06-07 17:44:41,Traer informacion estudiante - banner,9379,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,9379,2016-06-07 17:44:42,Radicar Solicitud Homologacion,9379,124703,Variant 1,1,Fluxicon Disco,0,124703_Radicar Solicitud Homologacion_0,complete,9379,2016-06-07 17:48:58,Radicar Solicitud Homologacion,9379,Variant 1,1,Fluxicon Disco,0,0 days 00:04:16,256.0,256000.0,0.07111111111111111
Cancelar Solicitud,start,9379,2016-06-08 00:01:09,Cancelar Solicitud,9379,124703,Variant 1,1,Fluxicon Disco,0,124703_Cancelar Solicitud_0,complete,9379,2016-06-08 00:01:16,Cancelar Solicitud,9379,Variant 1,1,Fluxicon Disco,0,0 days 00:00:07,7.0,7000.0,0.0019444444444444444
Notificacion estudiante cancelacion soli,start,9379,2016-06-08 00:09:02,Notificacion estudiante cancelacion soli,9379,124703,Variant 1,1,Fluxicon Disco,0,124703_Notificacion estudiante cancelacion soli_0,complete,9379,2016-06-08 00:09:02,Notificacion estudiante cancelacion soli,9379,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,5028,2016-06-07 18:31:00,Traer informacion estudiante - banner,5028,124704,Variant 1,1,Fluxicon Disco,0,124704_Traer informacion estudiante - banner_0,complete,5028,2016-06-07 18:31:00,Traer informacion estudiante - banner,5028,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,5028,2016-06-07 18:31:01,Radicar Solicitud Homologacion,5028,124704,Variant 1,1,Fluxicon Disco,0,124704_Radicar Solicitud Homologacion_0,complete,5028,2016-06-07 18:31:14,Radicar Solicitud Homologacion,5028,Variant 1,1,Fluxicon Disco,0,0 days 00:00:13,13.0,13000.0,0.003611111111111111
Cancelar Solicitud,start,19019,2016-06-07 18:44:15,Cancelar Solicitud,19019,124704,Variant 1,1,Fluxicon Disco,0,124704_Cancelar Solicitud_0,complete,19019,2016-06-07 18:45:58,Cancelar Solicitud,19019,Variant 1,1,Fluxicon Disco,0,0 days 00:01:43,103.0,103000.0,0.02861111111111111
Notificacion estudiante cancelacion soli,start,19019,2016-06-07 22:28:06,Notificacion estudiante cancelacion soli,19019,124704,Variant 1,1,Fluxicon Disco,0,124704_Notificacion estudiante cancelacion soli_0,complete,19019,2016-06-07 22:28:06,Notificacion estudiante cancelacion soli,19019,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,9379,2016-06-08 00:16:39,Traer informacion estudiante - banner,9379,124712,Variant 2,2,Fluxicon Disco,0,124712_Traer informacion estudiante - banner_0,complete,9379,2016-06-08 00:16:39,Traer informacion estudiante - banner,9379,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,9379,2016-06-08 00:16:40,Radicar Solicitud Homologacion,9379,124712,Variant 2,2,Fluxicon Disco,0,124712_Radicar Solicitud Homologacion_0,complete,9379,2016-06-08 00:16:42,Radicar Solicitud Homologacion,9379,Variant 2,2,Fluxicon Disco,0,0 days 00:00:02,2.0,2000.0,0.0005555555555555556
Validar solicitud,start,920,2016-06-08 00:18:41,Validar solicitud,920,124712,Variant 2,2,Fluxicon Disco,0,124712_Validar solicitud_0,complete,920,2016-06-08 00:36:22,Validar solicitud,920,Variant 2,2,Fluxicon Disco,0,0 days 00:17:41,1061.0,1061000.0,0.2947222222222222
Homologacion por grupo de cursos,start,920,2016-06-10 15:59:06,Homologacion por grupo de cursos,920,124712,Variant 2,2,Fluxicon Disco,0,124712_Homologacion por grupo de cursos_0,complete,920,2016-06-10 16:11:06,Homologacion por grupo de cursos,920,Variant 2,2,Fluxicon Disco,0,0 days 00:12:00,720.0,720000.0,0.2
Traer informacion estudiante - banner,start,9379,2016-06-08 00:19:27,Traer informacion estudiante - banner,9379,124713,Variant 2,2,Fluxicon Disco,0,124713_Traer informacion estudiante - banner_0,complete,9379,2016-06-08 00:19:27,Traer informacion estudiante - banner,9379,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,9379,2016-06-08 00:19:28,Radicar Solicitud Homologacion,9379,124713,Variant 2,2,Fluxicon Disco,0,124713_Radicar Solicitud Homologacion_0,complete,9379,2016-06-08 00:19:30,Radicar Solicitud Homologacion,9379,Variant 2,2,Fluxicon Disco,0,0 days 00:00:02,2.0,2000.0,0.0005555555555555556
Validar solicitud,start,920,2016-06-08 00:21:33,Validar solicitud,920,124713,Variant 2,2,Fluxicon Disco,0,124713_Validar solicitud_0,complete,920,2016-06-08 00:39:12,Validar solicitud,920,Variant 2,2,Fluxicon Disco,0,0 days 00:17:39,1059.0,1059000.0,0.2941666666666667
Homologacion por grupo de cursos,start,920,2016-06-10 16:01:12,Homologacion por grupo de cursos,920,124713,Variant 2,2,Fluxicon Disco,0,124713_Homologacion por grupo de cursos_0,complete,920,2016-06-10 16:13:10,Homologacion por grupo de cursos,920,Variant 2,2,Fluxicon Disco,0,0 days 00:11:58,718.0,718000.0,0.19944444444444445
Traer informacion estudiante - banner,start,29274,2016-06-08 23:05:39,Traer informacion estudiante - banner,29274,124781,Variant 2,2,Fluxicon Disco,0,124781_Traer informacion estudiante - banner_0,complete,29274,2016-06-08 23:05:39,Traer informacion estudiante - banner,29274,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,29274,2016-06-08 23:05:40,Radicar Solicitud Homologacion,29274,124781,Variant 2,2,Fluxicon Disco,0,124781_Radicar Solicitud Homologacion_0,complete,29274,2016-06-08 23:20:33,Radicar Solicitud Homologacion,29274,Variant 2,2,Fluxicon Disco,0,0 days 00:14:53,893.0,893000.0,0.24805555555555556
Validar solicitud,start,22404,2016-06-10 19:59:19,Validar solicitud,22404,124781,Variant 2,2,Fluxicon Disco,0,124781_Validar solicitud_0,complete,22404,2016-06-10 20:03:19,Validar solicitud,22404,Variant 2,2,Fluxicon Disco,0,0 days 00:04:00,240.0,240000.0,0.06666666666666667
Homologacion por grupo de cursos,start,4560,2016-06-13 14:31:23,Homologacion por grupo de cursos,4560,124781,Variant 2,2,Fluxicon Disco,0,124781_Homologacion por grupo de cursos_0,complete,4560,2016-06-13 16:20:56,Homologacion por grupo de cursos,4560,Variant 2,2,Fluxicon Disco,0,0 days 01:49:33,6573.0,6573000.0,1.8258333333333334
Traer informacion estudiante - banner,start,11805,2016-06-09 01:04:06,Traer informacion estudiante - banner,11805,124787,Variant 2,2,Fluxicon Disco,0,124787_Traer informacion estudiante - banner_0,complete,11805,2016-06-09 01:04:06,Traer informacion estudiante - banner,11805,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,11805,2016-06-09 01:04:06,Radicar Solicitud Homologacion,11805,124787,Variant 2,2,Fluxicon Disco,0,124787_Radicar Solicitud Homologacion_0,complete,11805,2016-06-09 01:13:01,Radicar Solicitud Homologacion,11805,Variant 2,2,Fluxicon Disco,0,0 days 00:08:55,535.0,535000.0,0.1486111111111111
Validar solicitud,start,29277,2016-06-10 03:08:06,Validar solicitud,29277,124787,Variant 2,2,Fluxicon Disco,0,124787_Validar solicitud_0,complete,29277,2016-06-10 03:12:06,Validar solicitud,29277,Variant 2,2,Fluxicon Disco,0,0 days 00:04:00,240.0,240000.0,0.06666666666666667
Homologacion por grupo de cursos,start,1007,2016-06-10 20:49:17,Homologacion por grupo de cursos,1007,124787,Variant 2,2,Fluxicon Disco,0,124787_Homologacion por grupo de cursos_0,complete,1007,2016-06-10 21:05:17,Homologacion por grupo de cursos,1007,Variant 2,2,Fluxicon Disco,0,0 days 00:16:00,960.0,960000.0,0.26666666666666666
Traer informacion estudiante - banner,start,7660,2016-06-08 18:57:42,Traer informacion estudiante - banner,7660,124852,Variant 2,2,Fluxicon Disco,0,124852_Traer informacion estudiante - banner_0,complete,7660,2016-06-08 18:57:42,Traer informacion estudiante - banner,7660,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,7660,2016-06-08 18:57:43,Radicar Solicitud Homologacion,7660,124852,Variant 2,2,Fluxicon Disco,0,124852_Radicar Solicitud Homologacion_0,complete,7660,2016-06-08 18:57:48,Radicar Solicitud Homologacion,7660,Variant 2,2,Fluxicon Disco,0,0 days 00:00:05,5.0,5000.0,0.001388888888888889
Validar solicitud,start,2292,2016-06-08 19:03:05,Validar solicitud,2292,124852,Variant 2,2,Fluxicon Disco,0,124852_Validar solicitud_0,complete,2292,2016-06-08 19:04:45,Validar solicitud,2292,Variant 2,2,Fluxicon Disco,0,0 days 00:01:40,100.0,100000.0,0.027777777777777776
Homologacion por grupo de cursos,start,2292,2016-06-08 22:43:53,Homologacion por grupo de cursos,2292,124852,Variant 2,2,Fluxicon Disco,0,124852_Homologacion por grupo de cursos_0,complete,2292,2016-06-08 23:11:09,Homologacion por grupo de cursos,2292,Variant 2,2,Fluxicon Disco,0,0 days 00:27:16,1636.0,1636000.0,0.45444444444444443
Traer informacion estudiante - banner,start,9146,2016-06-09 01:17:46,Traer informacion estudiante - banner,9146,124860,Variant 1,1,Fluxicon Disco,0,124860_Traer informacion estudiante - banner_0,complete,9146,2016-06-09 01:17:46,Traer informacion estudiante - banner,9146,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,9146,2016-06-09 01:17:48,Radicar Solicitud Homologacion,9146,124860,Variant 1,1,Fluxicon Disco,0,124860_Radicar Solicitud Homologacion_0,complete,9146,2016-06-09 01:17:52,Radicar Solicitud Homologacion,9146,Variant 1,1,Fluxicon Disco,0,0 days 00:00:04,4.0,4000.0,0.0011111111111111111
Cancelar Solicitud,start,29277,2016-06-09 01:21:53,Cancelar Solicitud,29277,124860,Variant 1,1,Fluxicon Disco,0,124860_Cancelar Solicitud_0,complete,29277,2016-06-09 01:26:25,Cancelar Solicitud,29277,Variant 1,1,Fluxicon Disco,0,0 days 00:04:32,272.0,272000.0,0.07555555555555556
Notificacion estudiante cancelacion soli,start,29277,2016-06-09 19:54:43,Notificacion estudiante cancelacion soli,29277,124860,Variant 1,1,Fluxicon Disco,0,124860_Notificacion estudiante cancelacion soli_0,complete,29277,2016-06-09 19:54:43,Notificacion estudiante cancelacion soli,29277,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,9146,2016-06-09 01:22:02,Traer informacion estudiante - banner,9146,124861,Variant 1,1,Fluxicon Disco,0,124861_Traer informacion estudiante - banner_0,complete,9146,2016-06-09 01:22:02,Traer informacion estudiante - banner,9146,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,9146,2016-06-09 01:22:03,Radicar Solicitud Homologacion,9146,124861,Variant 1,1,Fluxicon Disco,0,124861_Radicar Solicitud Homologacion_0,complete,9146,2016-06-09 01:22:09,Radicar Solicitud Homologacion,9146,Variant 1,1,Fluxicon Disco,0,0 days 00:00:06,6.0,6000.0,0.0016666666666666668
Cancelar Solicitud,start,29277,2016-06-09 01:28:52,Cancelar Solicitud,29277,124861,Variant 1,1,Fluxicon Disco,0,124861_Cancelar Solicitud_0,complete,29277,2016-06-09 01:33:19,Cancelar Solicitud,29277,Variant 1,1,Fluxicon Disco,0,0 days 00:04:27,267.0,267000.0,0.07416666666666667
Notificacion estudiante cancelacion soli,start,29277,2016-06-09 19:55:52,Notificacion estudiante cancelacion soli,29277,124861,Variant 1,1,Fluxicon Disco,0,124861_Notificacion estudiante cancelacion soli_0,complete,29277,2016-06-09 19:55:52,Notificacion estudiante cancelacion soli,29277,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,29280,2016-06-09 17:39:27,Traer informacion estudiante - banner,29280,124908,Variant 2,2,Fluxicon Disco,0,124908_Traer informacion estudiante - banner_0,complete,29280,2016-06-09 17:39:27,Traer informacion estudiante - banner,29280,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,29280,2016-06-09 17:39:31,Radicar Solicitud Homologacion,29280,124908,Variant 2,2,Fluxicon Disco,0,124908_Radicar Solicitud Homologacion_0,complete,29280,2016-06-09 17:52:14,Radicar Solicitud Homologacion,29280,Variant 2,2,Fluxicon Disco,0,0 days 00:12:43,763.0,763000.0,0.21194444444444444
Validar solicitud,start,6400,2016-06-11 00:22:39,Validar solicitud,6400,124908,Variant 2,2,Fluxicon Disco,0,124908_Validar solicitud_0,complete,6400,2016-06-11 00:24:50,Validar solicitud,6400,Variant 2,2,Fluxicon Disco,0,0 days 00:02:11,131.0,131000.0,0.03638888888888889
Homologacion por grupo de cursos,start,6520,2016-06-13 16:34:38,Homologacion por grupo de cursos,6520,124908,Variant 2,2,Fluxicon Disco,0,124908_Homologacion por grupo de cursos_0,complete,6520,2016-06-13 17:02:03,Homologacion por grupo de cursos,6520,Variant 2,2,Fluxicon Disco,0,0 days 00:27:25,1645.0,1645000.0,0.45694444444444443
Traer informacion estudiante - banner,start,11775,2016-06-09 21:22:41,Traer informacion estudiante - banner,11775,124953,Variant 2,2,Fluxicon Disco,0,124953_Traer informacion estudiante - banner_0,complete,11775,2016-06-09 21:22:41,Traer informacion estudiante - banner,11775,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,11775,2016-06-09 21:22:42,Radicar Solicitud Homologacion,11775,124953,Variant 2,2,Fluxicon Disco,0,124953_Radicar Solicitud Homologacion_0,complete,11775,2016-06-09 21:34:42,Radicar Solicitud Homologacion,11775,Variant 2,2,Fluxicon Disco,0,0 days 00:12:00,720.0,720000.0,0.2
Validar solicitud,start,22475,2016-06-11 21:04:59,Validar solicitud,22475,124953,Variant 2,2,Fluxicon Disco,0,124953_Validar solicitud_0,complete,22475,2016-06-11 21:08:59,Validar solicitud,22475,Variant 2,2,Fluxicon Disco,0,0 days 00:04:00,240.0,240000.0,0.06666666666666667
Homologacion por grupo de cursos,start,22475,2016-06-13 20:53:51,Homologacion por grupo de cursos,22475,124953,Variant 2,2,Fluxicon Disco,0,124953_Homologacion por grupo de cursos_0,complete,22475,2016-06-13 21:17:51,Homologacion por grupo de cursos,22475,Variant 2,2,Fluxicon Disco,0,0 days 00:24:00,1440.0,1440000.0,0.4
Traer informacion estudiante - banner,start,8824,2016-06-10 19:41:20,Traer informacion estudiante - banner,8824,125209,Variant 2,2,Fluxicon Disco,0,125209_Traer informacion estudiante - banner_0,complete,8824,2016-06-10 19:41:20,Traer informacion estudiante - banner,8824,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,8824,2016-06-10 19:41:21,Radicar Solicitud Homologacion,8824,125209,Variant 2,2,Fluxicon Disco,0,125209_Radicar Solicitud Homologacion_0,complete,8824,2016-06-10 19:41:34,Radicar Solicitud Homologacion,8824,Variant 2,2,Fluxicon Disco,0,0 days 00:00:13,13.0,13000.0,0.003611111111111111
Validar solicitud,start,677,2016-06-10 19:55:01,Validar solicitud,677,125209,Variant 2,2,Fluxicon Disco,0,125209_Validar solicitud_0,complete,677,2016-06-10 20:11:05,Validar solicitud,677,Variant 2,2,Fluxicon Disco,0,0 days 00:16:04,964.0,964000.0,0.2677777777777778
Homologacion por grupo de cursos,start,677,2016-06-14 20:36:57,Homologacion por grupo de cursos,677,125209,Variant 2,2,Fluxicon Disco,0,125209_Homologacion por grupo de cursos_0,complete,677,2016-06-14 20:36:57,Homologacion por grupo de cursos,677,Variant 2,2,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,29281,2016-06-10 19:58:51,Traer informacion estudiante - banner,29281,125214,Variant 5,5,Fluxicon Disco,0,125214_Traer informacion estudiante - banner_0,complete,29281,2016-06-10 19:58:51,Traer informacion estudiante - banner,29281,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,29281,2016-06-10 19:58:52,Radicar Solicitud Homologacion,29281,125214,Variant 5,5,Fluxicon Disco,0,125214_Radicar Solicitud Homologacion_0,complete,29281,2016-06-10 19:59:02,Radicar Solicitud Homologacion,29281,Variant 5,5,Fluxicon Disco,0,0 days 00:00:10,10.0,10000.0,0.002777777777777778
Notificacion estudiante cancelacion soli,start,1,2016-06-21 18:33:05,Notificacion estudiante cancelacion soli,1,125214,Variant 5,5,Fluxicon Disco,0,125214_Notificacion estudiante cancelacion soli_0,complete,1,2016-06-21 18:33:05,Notificacion estudiante cancelacion soli,1,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,29281,2016-06-10 22:10:22,Traer informacion estudiante - banner,29281,125219,Variant 5,5,Fluxicon Disco,0,125219_Traer informacion estudiante - banner_0,complete,29281,2016-06-10 22:10:22,Traer informacion estudiante - banner,29281,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,29281,2016-06-10 22:10:23,Radicar Solicitud Homologacion,29281,125219,Variant 5,5,Fluxicon Disco,0,125219_Radicar Solicitud Homologacion_0,complete,29281,2016-06-10 22:10:39,Radicar Solicitud Homologacion,29281,Variant 5,5,Fluxicon Disco,0,0 days 00:00:16,16.0,16000.0,0.0044444444444444444
Notificacion estudiante cancelacion soli,start,1,2016-06-21 18:51:05,Notificacion estudiante cancelacion soli,1,125219,Variant 5,5,Fluxicon Disco,0,125219_Notificacion estudiante cancelacion soli_0,complete,1,2016-06-21 18:51:05,Notificacion estudiante cancelacion soli,1,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,29276,2016-06-11 15:43:58,Traer informacion estudiante - banner,29276,125304,Variant 1,1,Fluxicon Disco,0,125304_Traer informacion estudiante - banner_0,complete,29276,2016-06-11 15:43:58,Traer informacion estudiante - banner,29276,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,29276,2016-06-11 15:43:59,Radicar Solicitud Homologacion,29276,125304,Variant 1,1,Fluxicon Disco,0,125304_Radicar Solicitud Homologacion_0,complete,29276,2016-06-11 16:08:47,Radicar Solicitud Homologacion,29276,Variant 1,1,Fluxicon Disco,0,0 days 00:24:48,1488.0,1488000.0,0.41333333333333333
Cancelar Solicitud,start,7080,2016-06-16 16:48:04,Cancelar Solicitud,7080,125304,Variant 1,1,Fluxicon Disco,0,125304_Cancelar Solicitud_0,complete,7080,2016-06-16 16:54:06,Cancelar Solicitud,7080,Variant 1,1,Fluxicon Disco,0,0 days 00:06:02,362.0,362000.0,0.10055555555555555
Notificacion estudiante cancelacion soli,start,7080,2016-06-17 00:50:29,Notificacion estudiante cancelacion soli,7080,125304,Variant 1,1,Fluxicon Disco,0,125304_Notificacion estudiante cancelacion soli_0,complete,7080,2016-06-17 00:50:29,Notificacion estudiante cancelacion soli,7080,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,19572,2016-06-11 20:19:44,Traer informacion estudiante - banner,19572,125351,Variant 1,1,Fluxicon Disco,0,125351_Traer informacion estudiante - banner_0,complete,19572,2016-06-11 20:19:44,Traer informacion estudiante - banner,19572,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,19572,2016-06-11 20:19:52,Radicar Solicitud Homologacion,19572,125351,Variant 1,1,Fluxicon Disco,0,125351_Radicar Solicitud Homologacion_0,complete,19572,2016-06-11 20:19:52,Radicar Solicitud Homologacion,19572,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Cancelar Solicitud,start,19572,2016-06-11 20:43:01,Cancelar Solicitud,19572,125351,Variant 1,1,Fluxicon Disco,0,125351_Cancelar Solicitud_0,complete,19572,2016-06-11 20:43:01,Cancelar Solicitud,19572,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Notificacion estudiante cancelacion soli,start,19572,2016-06-12 20:01:19,Notificacion estudiante cancelacion soli,19572,125351,Variant 1,1,Fluxicon Disco,0,125351_Notificacion estudiante cancelacion soli_0,complete,19572,2016-06-12 20:01:19,Notificacion estudiante cancelacion soli,19572,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,26259,2016-06-12 14:16:15,Traer informacion estudiante - banner,26259,125401,Variant 1,1,Fluxicon Disco,0,125401_Traer informacion estudiante - banner_0,complete,26259,2016-06-12 14:16:15,Traer informacion estudiante - banner,26259,Variant 1,1,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
